Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
0.54443359375,2228.3114193740544,0.000745849609375,0.54437255859375,2,2191,0.09049470573663716,-0.08022628650069233,1 mA
0.546875,2228.5555603734383,0.00074920654296875,0.546844482421875,2,2192,0.09049470573663716,-0.08022628650069233,1 mA
0.54931640625,2228.799701372822,0.00075286865234375,0.549285888671875,2,2193,0.09049470573663716,-0.08022628650069233,1 mA
0.5517578125,2229.0438423722053,0.0007568359375,0.551727294921875,2,2194,0.09049470573663716,-0.08022628650069233,1 mA
0.55419921875,2229.287983371589,0.000760498046875,0.554107666015625,2,2195,0.09049470573663716,-0.08022628650069233,1 mA
0.556640625,2229.5321243709723,0.00076385498046875,0.55657958984375,2,2196,0.09049470573663716,-0.08022628650069233,1 mA
0.55908203125,2229.776265370356,0.0007675170898437501,0.55908203125,2,2197,0.09049470573663716,-0.08022628650069233,1 mA
0.5615234375,2230.0204063697397,0.000771484375,0.56146240234375,2,2198,0.09049470573663716,-0.08022628650069233,1 mA
0.56396484375,2230.264547369123,0.00077484130859375,0.563873291015625,2,2199,0.09049470573663716,-0.08022628650069233,1 mA
0.56640625,2230.508688368507,0.0007781982421875,0.56634521484375,2,2200,0.09049470573663716,-0.08022628650069233,1 mA
0.56884765625,2230.7528293678906,0.00078155517578125,0.568817138671875,2,2201,0.09049470573663716,-0.08022628650069233,1 mA
0.5712890625,2230.996970367274,0.00078521728515625,0.571197509765625,2,2202,0.09049470573663716,-0.08022628650069233,1 mA
0.57373046875,2231.2411113666576,0.00078857421875,0.57366943359375,2,2203,0.09049470573663716,-0.08022628650069233,1 mA
0.576171875,2231.485252366041,0.0007916259765625,0.576141357421875,2,2204,0.09049470573663716,-0.08022628650069233,1 mA
0.57861328125,2231.729393365425,0.00079498291015625,0.57855224609375,2,2205,0.09049470573663716,-0.08022628650069233,1 mA
0.5810546875,2231.9735343648085,0.00079833984375,0.580963134765625,2,2206,0.09049470573663716,-0.08022628650069233,1 mA
0.58349609375,2232.217675364192,0.00080169677734375,0.583465576171875,2,2207,0.09049470573663716,-0.08022628650069233,1 mA
0.5859375,2232.461816363576,0.0008050537109375,0.5858154296875,2,2208,0.09049470573663716,-0.08022628650069233,1 mA
0.58837890625,2232.7059573629595,0.00080810546875,0.588287353515625,2,2209,0.09049470573663716,-0.08022628650069233,1 mA
0.5908203125,2232.950098362343,0.00081146240234375,0.59075927734375,2,2210,0.09049470573663716,-0.08022628650069233,1 mA
0.59326171875,2233.1942393617264,0.000814208984375,0.59326171875,2,2211,0.09049470573663716,-0.08022628650069233,1 mA
0.595703125,2233.43838036111,0.0008172607421875,0.5955810546875,2,2212,0.09049470573663716,-0.08022628650069233,1 mA
0.59814453125,2233.682521360494,0.0008203125,0.598052978515625,2,2213,0.09049470573663716,-0.08022628650069233,1 mA
0.6005859375,2233.9266623598774,0.0008233642578125,0.600494384765625,2,2214,0.09049470573663716,-0.08022628650069233,1 mA
0.60302734375,2234.170803359261,0.00082611083984375,0.602935791015625,2,2215,0.09049470573663716,-0.08022628650069233,1 mA
0.60546875,2234.414944358645,0.000828857421875,0.605377197265625,2,2216,0.09049470573663716,-0.08022628650069233,1 mA
0.60791015625,2234.6590853580283,0.00083160400390625,0.607818603515625,2,2217,0.09049470573663716,-0.08022628650069233,1 mA
0.6103515625,2234.9032263574118,0.00083465576171875,0.610260009765625,2,2218,0.09049470573663716,-0.08022628650069233,1 mA
0.61279296875,2235.1473673567953,0.00083740234375,0.6126708984375,2,2219,0.09049470573663716,-0.08022628650069233,1 mA
0.615234375,2235.3915083561787,0.00083984375,0.615081787109375,2,2220,0.09049470573663716,-0.08022628650069233,1 mA
0.61767578125,2235.6356493555627,0.00084259033203125,0.6175537109375,2,2221,0.09049470573663716,-0.08022628650069233,1 mA
0.6201171875,2235.879790354946,0.0008453369140625,0.620025634765625,2,2222,0.09049470573663716,-0.08022628650069233,1 mA
0.62255859375,2236.1239313543297,0.00084747314453125,0.6224365234375,2,2223,0.09049470573663716,-0.08022628650069233,1 mA
0.625,2236.3680723537136,0.00084991455078125,0.624908447265625,2,2224,0.09049470573663716,-0.08022628650069233,1 mA
0.62744140625,2236.612213353097,0.0008526611328125,0.6273193359375,2,2225,0.09049470573663716,-0.08022628650069233,1 mA
0.6298828125,2236.8563543524806,0.00085479736328125,0.62982177734375,2,2226,0.09049470573663716,-0.08022628650069233,1 mA
0.63232421875,2237.100495351864,0.0008569335937500001,0.632232666015625,2,2227,0.09049470573663716,-0.08022628650069233,1 mA
0.634765625,2237.3446363512476,0.0008590698242187501,0.6346435546875,2,2228,0.09049470573663716,-0.08022628650069233,1 mA
0.63720703125,2237.5887773506315,0.0008612060546875,0.6370849609375,2,2229,0.09049470573663716,-0.08022628650069233,1 mA
0.6396484375,2237.832918350015,0.0008636474609375,0.639556884765625,2,2230,0.09049470573663716,-0.08022628650069233,1 mA
0.64208984375,2238.0770593493985,0.00086578369140625,0.641937255859375,2,2231,0.09049470573663716,-0.08022628650069233,1 mA
0.64453125,2238.3212003487824,0.00086761474609375,0.644378662109375,2,2232,0.09049470573663716,-0.08022628650069233,1 mA
0.64697265625,2238.565341348166,0.00087005615234375,0.646820068359375,2,2233,0.09049470573663716,-0.08022628650069233,1 mA
0.6494140625,2238.8094823475494,0.0008721923828125001,0.64923095703125,2,2234,0.09049470573663716,-0.08022628650069233,1 mA
0.65185546875,2239.053623346933,0.0008740234375,0.651702880859375,2,2235,0.09049470573663716,-0.08022628650069233,1 mA
